student_id,name,skills,experience_years,education,location
S00348,Student_348,"Python, Node.js, Go",1,PhD,Singapore
S00349,Student_349,"Kubernetes, Machine Learning, C++, GCP, React",5,Bachelor,Remote
S00350,Student_350,"Go, GCP, Node.js, TensorFlow, PyTorch",11,Bachelor,Austin
S00351,Student_351,"Machine Learning, Go, TensorFlow",1,Bachelor,Bangalore
S00352,Student_352,"PyTorch, SQL",9,Master,San Francisco
S00353,Student_353,"Python, Computer Vision",4,Bachelor,Remote
S00354,Student_354,"Machine Learning, Python",1,Bachelor,Toronto
S00355,Student_355,"SQL, TensorFlow, Ruby, Python",4,High School,Bangalore
S00356,Student_356,"Python, TypeScript, PyTorch, Node.js, Kubernetes",6,High School,Seattle
S00357,Student_357,"AWS, TypeScript, PyTorch",2,Bachelor,Remote
S00358,Student_358,"PyTorch, Node.js, Azure, Ruby, NLP, SQL",5,Bachelor,Seattle
S00359,Student_359,"Ruby, React, TypeScript, Kubernetes, Docker",9,Master,New York
S00360,Student_360,"NLP, TypeScript",2,Bachelor,Toronto
S00361,Student_361,"Python, Java",1,High School,Seattle
S00362,Student_362,"Ruby, AWS, PyTorch, SQL",3,Bachelor,Singapore
S00363,Student_363,"Node.js, SQL, Docker, TypeScript, Ruby",3,Bachelor,Austin
S00364,Student_364,"C++, Ruby",7,Bachelor,Seattle
S00365,Student_365,"Kubernetes, Java",3,Bachelor,Singapore
S00366,Student_366,"Go, GCP, NLP, Machine Learning, Docker",2,Bachelor,Austin
S00367,Student_367,"AWS, Computer Vision",1,Bachelor,San Francisco
S00368,Student_368,"TypeScript, NLP, GCP, Python",1,Master,Toronto
S00369,Student_369,"React, Azure, Go, NLP, Computer Vision",1,Bachelor,Singapore
S00370,Student_370,"Docker, Kubernetes, React, TypeScript, PyTorch",1,Bachelor,Seattle
S00371,Student_371,"NLP, GCP, Azure",3,Bachelor,New York
S00372,Student_372,"Data Engineering, Azure, Node.js, AWS",1,Bachelor,London
S00373,Student_373,"Data Engineering, Go, Ruby, PyTorch, Computer Vision",3,Bachelor,San Francisco
S00374,Student_374,"Go, Docker, GCP, NLP",11,High School,Seattle
S00375,Student_375,"Docker, Go, React, PyTorch, Java",7,Master,London
S00376,Student_376,"Node.js, Kubernetes, TypeScript",3,Bachelor,San Francisco
S00377,Student_377,"Computer Vision, Node.js, TypeScript",15,Bachelor,San Francisco
S00378,Student_378,"Node.js, React, TensorFlow, C++",3,Bachelor,London
S00379,Student_379,"Python, NLP, GCP, Ruby",4,Master,Austin
S00380,Student_380,"GCP, Computer Vision, Machine Learning, Kubernetes, TypeScript",3,Master,Remote
S00381,Student_381,"GCP, Java, NLP, TypeScript, Kubernetes",3,Master,Toronto
S00382,Student_382,"React, GCP, NLP, Node.js, Go, Java",2,Bachelor,Singapore
S00383,Student_383,"Ruby, Go, Java",3,Master,Bangalore
S00384,Student_384,"Data Engineering, C++",9,Bachelor,Berlin
S00385,Student_385,"Computer Vision, TensorFlow",8,Bachelor,Berlin
S00386,Student_386,"Node.js, Machine Learning, Computer Vision",0,Master,San Francisco
S00387,Student_387,"TypeScript, TensorFlow, NLP, PyTorch, Computer Vision",1,Bachelor,Austin
S00388,Student_388,"TypeScript, Docker, AWS, React, Azure, Ruby",2,Master,New York
S00389,Student_389,"NLP, GCP, Computer Vision, AWS, Python, SQL",6,Bachelor,Bangalore
S00390,Student_390,"Go, Ruby, React, Data Engineering, Azure, C++",8,Bachelor,Singapore
S00391,Student_391,"Machine Learning, Azure, Python, TensorFlow, AWS, TypeScript",6,Bachelor,San Francisco
S00392,Student_392,"Machine Learning, Azure",1,Bachelor,Toronto
S00393,Student_393,"PyTorch, TensorFlow, Azure",2,Bachelor,Toronto
S00394,Student_394,"GCP, Docker, Kubernetes, SQL, AWS",5,High School,Austin
S00395,Student_395,"Java, React",3,Bachelor,Bangalore
S00396,Student_396,"GCP, Go, Computer Vision",2,PhD,Remote
S00397,Student_397,"Java, TypeScript, Computer Vision, NLP, Python",2,Master,Remote
S00398,Student_398,"Ruby, Computer Vision, NLP, Python, C++",7,Bachelor,San Francisco
S00399,Student_399,"AWS, Go, Java, Azure, GCP, TypeScript",5,Bachelor,Berlin
S00400,Student_400,"PyTorch, GCP, NLP, Go, AWS",3,Bachelor,Toronto
S00401,Student_401,"Java, Kubernetes, Docker, Machine Learning, GCP, SQL",4,Bachelor,San Francisco
S00402,Student_402,"Azure, Machine Learning, PyTorch",1,Bachelor,Singapore
S00403,Student_403,"Ruby, NLP, Computer Vision",2,Bachelor,Bangalore
S00404,Student_404,"Go, Java, TensorFlow",7,Bachelor,London
S00405,Student_405,"Data Engineering, SQL, Azure, Python",1,Bachelor,Remote
S00406,Student_406,"Go, PyTorch, TensorFlow, Computer Vision, TypeScript",5,Bachelor,Toronto
S00407,Student_407,"Java, Docker, Python, React, Kubernetes",0,High School,Remote
S00408,Student_408,"Kubernetes, Java, Data Engineering, TensorFlow, AWS, TypeScript",10,Bachelor,Bangalore
S00409,Student_409,"Go, SQL, Data Engineering, C++",2,PhD,San Francisco
S00410,Student_410,"Kubernetes, SQL, Data Engineering",4,Bachelor,San Francisco
S00411,Student_411,"AWS, React, C++, Azure, Computer Vision",4,Bachelor,London
S00412,Student_412,"C++, SQL, Azure",4,Bachelor,Singapore
S00413,Student_413,"Java, GCP, Kubernetes, Go, Node.js, Computer Vision",4,Bachelor,San Francisco
S00414,Student_414,"Computer Vision, SQL, Node.js",1,Master,London
S00415,Student_415,"React, Machine Learning, GCP",4,Master,Seattle
S00416,Student_416,"Machine Learning, Ruby, Node.js, Computer Vision, NLP",3,Bachelor,San Francisco
S00417,Student_417,"PyTorch, Node.js, Azure, Data Engineering, TensorFlow",2,Bachelor,New York
S00418,Student_418,"Data Engineering, Azure",2,Master,Bangalore
S00419,Student_419,"C++, Computer Vision, TypeScript, TensorFlow, Node.js",4,Bachelor,Berlin
S00420,Student_420,"Go, Ruby, Machine Learning, TensorFlow",1,Master,New York
S00421,Student_421,"AWS, Data Engineering",7,High School,London
S00422,Student_422,"Data Engineering, Python, Computer Vision, C++, Machine Learning",5,Master,Berlin
S00423,Student_423,"Node.js, Docker, Azure",4,Bachelor,Austin
S00424,Student_424,"SQL, NLP, Kubernetes",7,Master,Remote
S00425,Student_425,"Docker, AWS, Python, C++, TensorFlow",0,High School,Singapore
S00426,Student_426,"PyTorch, Data Engineering, Python",1,High School,Austin
S00427,Student_427,"Computer Vision, Machine Learning",5,Bachelor,Remote
S00428,Student_428,"Docker, AWS, Ruby, GCP, Azure",2,Master,London
S00429,Student_429,"Machine Learning, TypeScript, Docker, PyTorch, Python",2,Master,London
S00430,Student_430,"Azure, C++, Machine Learning, Computer Vision, Data Engineering",1,Master,San Francisco
S00431,Student_431,"Machine Learning, AWS",1,Bachelor,Seattle
S00432,Student_432,"Computer Vision, GCP, Machine Learning, React",7,Bachelor,San Francisco
S00433,Student_433,"Go, Kubernetes, Python",5,Master,Berlin
S00434,Student_434,"PyTorch, TypeScript, C++",4,Master,Berlin
S00435,Student_435,"React, TensorFlow",2,Bachelor,Remote
S00436,Student_436,"TypeScript, Docker, PyTorch, Python, Azure",4,PhD,London
S00437,Student_437,"Ruby, Computer Vision, Azure, Java, TensorFlow",7,PhD,San Francisco
S00438,Student_438,"Ruby, Docker",2,High School,Remote
S00439,Student_439,"SQL, NLP",3,Bachelor,Bangalore
S00440,Student_440,"Computer Vision, NLP, Docker, Machine Learning, Node.js",10,High School,San Francisco
S00441,Student_441,"C++, Machine Learning, Go, GCP, NLP, Kubernetes",6,Master,San Francisco
S00442,Student_442,"Computer Vision, React, SQL, Ruby",2,High School,Seattle
S00443,Student_443,"Data Engineering, SQL",5,Bachelor,London
S00444,Student_444,"Python, Machine Learning",1,Master,London
S00445,Student_445,"Azure, PyTorch, Ruby, Node.js, Java",3,Bachelor,Berlin
S00446,Student_446,"Python, GCP",5,Master,Berlin
S00447,Student_447,"Docker, Node.js, TypeScript, TensorFlow, Data Engineering, Ruby",4,Bachelor,Toronto
S00448,Student_448,"Java, Azure, TypeScript, Node.js, AWS, Data Engineering",5,Bachelor,San Francisco
S00449,Student_449,"PyTorch, Python, SQL",6,Master,New York
S00450,Student_450,"SQL, TensorFlow, Azure",5,Bachelor,London
S00451,Student_451,"SQL, Go, Computer Vision",5,Bachelor,Remote
S00452,Student_452,"GCP, Node.js, Docker, Azure, AWS",4,Bachelor,New York
S00453,Student_453,"React, PyTorch, SQL",1,PhD,San Francisco
S00454,Student_454,"Kubernetes, TypeScript, GCP, Docker, Data Engineering",7,High School,Remote
S00455,Student_455,"Ruby, Kubernetes, React, Data Engineering",3,Bachelor,Toronto
S00456,Student_456,"Go, React, Machine Learning",5,High School,Seattle
S00457,Student_457,"React, Go",6,Bachelor,New York
S00458,Student_458,"Python, NLP, Kubernetes, AWS",2,Bachelor,Remote
S00459,Student_459,"TensorFlow, SQL, Machine Learning, Node.js, Docker",2,High School,Remote
S00460,Student_460,"Computer Vision, Azure, Data Engineering, Docker, AWS, Node.js",3,Bachelor,Seattle
S00461,Student_461,"Ruby, TypeScript",8,High School,London
S00462,Student_462,"Kubernetes, Node.js, GCP",2,PhD,Seattle
S00463,Student_463,"GCP, Data Engineering, Node.js, React",9,High School,Remote
S00464,Student_464,"Ruby, AWS, Machine Learning",4,Bachelor,Toronto
S00465,Student_465,"GCP, Computer Vision, AWS, Azure, C++",4,Bachelor,Toronto
S00466,Student_466,"AWS, Docker, Java, Kubernetes",6,Master,Singapore
S00467,Student_467,"C++, GCP",4,Bachelor,Remote
S00468,Student_468,"NLP, PyTorch, SQL, Kubernetes",7,Bachelor,London
S00469,Student_469,"NLP, Data Engineering",2,Bachelor,Bangalore
S00470,Student_470,"AWS, Data Engineering, TypeScript",8,Master,London
S00471,Student_471,"Python, SQL",2,Master,Remote
S00472,Student_472,"C++, NLP, Azure",9,Master,San Francisco
S00473,Student_473,"Ruby, Node.js, Docker, Python, Go, AWS",2,PhD,Toronto
S00474,Student_474,"Docker, GCP, AWS",3,High School,Toronto
S00475,Student_475,"Java, Ruby",1,Bachelor,Seattle
S00476,Student_476,"Python, NLP, Computer Vision, Java, Azure",2,Bachelor,London
S00477,Student_477,"Node.js, Data Engineering, Machine Learning, SQL",3,Master,Singapore
S00478,Student_478,"Kubernetes, TensorFlow, Computer Vision",4,Master,Toronto
S00479,Student_479,"Docker, Node.js",7,Bachelor,Seattle
S00480,Student_480,"PyTorch, React, Go",3,Master,Seattle
S00481,Student_481,"TensorFlow, Go, TypeScript, Azure",4,PhD,Bangalore
S00482,Student_482,"NLP, Node.js, Java, Python",4,Bachelor,Remote
S00483,Student_483,"Node.js, SQL",5,Master,Toronto
S00484,Student_484,"Azure, Ruby, React, Java, AWS, TensorFlow",2,Master,Berlin
S00485,Student_485,"SQL, React, NLP, Azure, Java, Docker",2,Bachelor,Austin
S00486,Student_486,"Ruby, Python, Azure, Machine Learning",2,Bachelor,Remote
S00487,Student_487,"Go, Kubernetes, Java, TensorFlow, SQL",7,High School,Remote
S00488,Student_488,"React, Python, PyTorch, TensorFlow, Ruby, Java",9,PhD,Remote
S00489,Student_489,"GCP, Java, TypeScript",2,High School,London
S00490,Student_490,"Machine Learning, AWS, PyTorch, Azure, Docker, Java",2,Master,Seattle
S00491,Student_491,"AWS, GCP, Kubernetes, Ruby, Machine Learning, Docker",5,Master,Seattle
S00492,Student_492,"GCP, Java, Go, Azure, React",9,Master,London
S00493,Student_493,"Kubernetes, TypeScript, Machine Learning, Java, Python",10,PhD,Singapore
S00494,Student_494,"Ruby, SQL, Java, GCP, React",2,Master,San Francisco
S00495,Student_495,"Machine Learning, GCP, Docker, React, Azure",2,PhD,London
S00496,Student_496,"GCP, Data Engineering",4,High School,Remote
S00497,Student_497,"Docker, Azure, Node.js",4,Master,New York
S00498,Student_498,"NLP, Data Engineering",3,Master,London
S00499,Student_499,"TensorFlow, NLP, Azure, Ruby, AWS",2,Master,Singapore
S00500,Student_500,"Java, Data Engineering, Docker",3,Master,New York
S00501,Student_501,"Python, GCP, Node.js, AWS",10,High School,London
S00502,Student_502,"Java, Docker, Go, Ruby, GCP",2,Bachelor,Singapore
S00503,Student_503,"Python, Computer Vision, Java, Ruby, Go",4,High School,Austin
S00504,Student_504,"C++, Computer Vision, Go",15,Master,Bangalore
S00505,Student_505,"Kubernetes, TypeScript, React, AWS",2,High School,Singapore
S00506,Student_506,"TensorFlow, Machine Learning, SQL, Azure, Python, C++",5,High School,Singapore
S00507,Student_507,"C++, AWS, Python, TypeScript, Java",11,Master,San Francisco
S00508,Student_508,"AWS, Kubernetes, NLP, TensorFlow, PyTorch",5,Master,Berlin
S00509,Student_509,"Go, NLP",7,Bachelor,Seattle
S00510,Student_510,"Java, Data Engineering, SQL, Node.js",6,Bachelor,Berlin
S00511,Student_511,"Node.js, Ruby, SQL",5,Bachelor,San Francisco
S00512,Student_512,"Azure, Go",8,Bachelor,Singapore
S00513,Student_513,"Go, SQL, NLP",5,Master,Seattle
S00514,Student_514,"TensorFlow, Ruby, React, TypeScript, Kubernetes, SQL",3,Bachelor,New York
S00515,Student_515,"Ruby, PyTorch, Machine Learning, AWS, Data Engineering, Docker",4,PhD,London
S00516,Student_516,"C++, Machine Learning, SQL",4,Bachelor,Seattle
S00517,Student_517,"Machine Learning, Node.js, GCP",2,PhD,San Francisco
S00518,Student_518,"NLP, Go",4,Bachelor,Austin
S00519,Student_519,"PyTorch, Data Engineering, Python, TypeScript",3,Master,San Francisco
S00520,Student_520,"Machine Learning, TypeScript, AWS, Go, PyTorch",5,Master,Bangalore
S00521,Student_521,"Computer Vision, Node.js, NLP, TensorFlow",13,Bachelor,Toronto
S00522,Student_522,"Java, Node.js",4,Bachelor,Singapore
S00523,Student_523,"NLP, SQL, TypeScript, GCP, React, Python",9,Master,Berlin
S00524,Student_524,"Python, GCP, Kubernetes, Go",5,Bachelor,Toronto
S00525,Student_525,"React, Machine Learning",4,Bachelor,Toronto
S00526,Student_526,"Node.js, Computer Vision, Docker, C++",2,Bachelor,Seattle
S00527,Student_527,"PyTorch, Azure, SQL, TypeScript, Java",4,High School,Bangalore
S00528,Student_528,"Machine Learning, PyTorch, Python, Java, C++",4,Master,Remote
S00529,Student_529,"React, SQL",2,Bachelor,Austin
S00530,Student_530,"Node.js, Azure, Data Engineering",2,Bachelor,San Francisco
S00531,Student_531,"React, Azure",4,Bachelor,Toronto
S00532,Student_532,"TensorFlow, Ruby, Go",9,Bachelor,London
S00533,Student_533,"Docker, Kubernetes, Python, NLP",3,High School,Singapore
S00534,Student_534,"React, TypeScript, C++",1,Bachelor,Seattle
S00535,Student_535,"Python, TypeScript, TensorFlow, Machine Learning, Java, Kubernetes",1,Master,Remote
S00536,Student_536,"TypeScript, Kubernetes, Node.js, Computer Vision",6,Master,Austin
S00537,Student_537,"Node.js, C++, Data Engineering, Kubernetes, NLP",1,Bachelor,New York
S00538,Student_538,"Azure, Go, Kubernetes, Ruby, AWS, React",6,High School,Berlin
S00539,Student_539,"Node.js, TypeScript, Kubernetes, C++",5,Bachelor,Remote
S00540,Student_540,"TypeScript, NLP",3,Master,London
S00541,Student_541,"TensorFlow, Kubernetes",2,Bachelor,Seattle
S00542,Student_542,"NLP, SQL, C++, GCP, React",3,Master,Toronto
S00543,Student_543,"PyTorch, Kubernetes, Java, Go",4,Bachelor,Toronto
S00544,Student_544,"Node.js, Go, Java",1,PhD,Austin
S00545,Student_545,"React, Azure",9,Bachelor,Berlin
S00546,Student_546,"GCP, Azure, Node.js, Kubernetes, Data Engineering",4,Master,Toronto
S00547,Student_547,"Ruby, TypeScript",5,PhD,San Francisco
S00548,Student_548,"C++, PyTorch, AWS, NLP, Kubernetes",5,Bachelor,London
S00549,Student_549,"C++, GCP, Computer Vision",8,PhD,Toronto
S00550,Student_550,"GCP, Java, Docker",4,Bachelor,London
S00551,Student_551,"SQL, Python, Data Engineering, Node.js",6,Bachelor,London
S00552,Student_552,"Java, TensorFlow, Docker, Machine Learning, Computer Vision, GCP",2,Bachelor,Seattle
S00553,Student_553,"NLP, Python, SQL, C++, Azure",10,PhD,Austin
S00554,Student_554,"C++, Python, Ruby, React, PyTorch, Azure",4,Master,Berlin
S00555,Student_555,"AWS, NLP, PyTorch",2,Bachelor,London
S00556,Student_556,"SQL, Kubernetes",2,PhD,Toronto
S00557,Student_557,"TypeScript, PyTorch, GCP, Computer Vision, Machine Learning, Java",0,PhD,Toronto
S00558,Student_558,"C++, Java, NLP, Python",2,Bachelor,London
S00559,Student_559,"Python, Ruby, PyTorch",0,Bachelor,Austin
S00560,Student_560,"NLP, Node.js",6,Master,Singapore
S00561,Student_561,"TypeScript, SQL",5,Master,New York
S00562,Student_562,"AWS, Computer Vision",1,Bachelor,San Francisco
S00563,Student_563,"Node.js, TensorFlow, Machine Learning, C++, Python, Go",3,Bachelor,San Francisco
S00564,Student_564,"Node.js, Machine Learning, Computer Vision, AWS, PyTorch, Ruby",3,Bachelor,San Francisco
S00565,Student_565,"C++, TypeScript, Node.js, PyTorch, Ruby",1,Bachelor,Seattle
S00566,Student_566,"Java, SQL, Go, TensorFlow",3,PhD,Toronto
S00567,Student_567,"React, Python, Ruby, Docker",3,PhD,Singapore
S00568,Student_568,"Machine Learning, Docker, PyTorch, Ruby, AWS",3,PhD,Remote
S00569,Student_569,"Kubernetes, Node.js, Data Engineering, SQL, AWS",2,Master,New York
S00570,Student_570,"Azure, GCP, Computer Vision, AWS",1,High School,New York
S00571,Student_571,"Machine Learning, Java",3,Bachelor,Toronto
S00572,Student_572,"Node.js, Docker, Azure, GCP, Java, SQL",2,Bachelor,Toronto
S00573,Student_573,"NLP, TensorFlow, Computer Vision, Java",5,Bachelor,New York
S00574,Student_574,"AWS, Computer Vision, TensorFlow",8,Master,Toronto
S00575,Student_575,"TypeScript, NLP, Azure",6,Master,London
S00576,Student_576,"TensorFlow, AWS, Computer Vision, Data Engineering, SQL",3,High School,Austin
S00577,Student_577,"PyTorch, Ruby",2,Master,Remote
S00578,Student_578,"PyTorch, TypeScript, AWS, Computer Vision",6,Master,Remote
S00579,Student_579,"Azure, NLP, Machine Learning, SQL, Python",5,Master,London
S00580,Student_580,"TensorFlow, TypeScript, Java, Docker, Ruby, Go",8,Bachelor,Berlin
S00581,Student_581,"PyTorch, React",4,Bachelor,Seattle
S00582,Student_582,"React, Docker, Data Engineering, Go, PyTorch",10,High School,Toronto
S00583,Student_583,"GCP, AWS, TensorFlow, Python, Ruby",4,Bachelor,New York
S00584,Student_584,"Go, Python, Docker, Kubernetes, C++, GCP",2,Master,Austin
S00585,Student_585,"SQL, React, Data Engineering, GCP",2,Bachelor,Singapore
S00586,Student_586,"TensorFlow, Azure, Data Engineering, AWS, PyTorch, NLP",5,Master,New York
S00587,Student_587,"Azure, Kubernetes, Go, PyTorch",2,Bachelor,San Francisco
S00588,Student_588,"Java, TensorFlow",10,Bachelor,Seattle
S00589,Student_589,"Node.js, C++",5,Bachelor,Seattle
S00590,Student_590,"Data Engineering, C++, GCP",3,Bachelor,Seattle
S00591,Student_591,"Ruby, AWS",4,Master,Toronto
S00592,Student_592,"Ruby, PyTorch, Machine Learning, TensorFlow, Python",3,Bachelor,New York
S00593,Student_593,"Computer Vision, Ruby, TensorFlow, PyTorch, Java, Azure",1,Bachelor,London
S00594,Student_594,"NLP, GCP",2,Bachelor,Seattle
S00595,Student_595,"TypeScript, React, Node.js, NLP, GCP",9,PhD,Toronto
S00596,Student_596,"Machine Learning, Computer Vision, PyTorch",4,Bachelor,Bangalore
S00597,Student_597,"Go, C++, Ruby, TypeScript",7,Master,Berlin
S00598,Student_598,"Machine Learning, Java, PyTorch, GCP",7,Master,Austin
S00599,Student_599,"TensorFlow, Ruby, Computer Vision, Kubernetes, Go, NLP",3,High School,San Francisco
S00600,Student_600,"NLP, Machine Learning",5,High School,New York
S00601,Student_601,"Node.js, Java, Kubernetes",1,Master,London
S00602,Student_602,"Kubernetes, C++",9,Master,New York
S00603,Student_603,"Data Engineering, AWS, Go, React",8,Master,Bangalore
S00604,Student_604,"React, PyTorch, Kubernetes, SQL, NLP",5,Bachelor,Austin
S00605,Student_605,"SQL, Python, Node.js, C++, Data Engineering, Computer Vision",4,Bachelor,Austin
S00606,Student_606,"Go, C++, Ruby, Kubernetes, Data Engineering, Docker",3,PhD,San Francisco
