student_id,college_id,job_id,rank_position,match_score,predicted_relevance_score,skill_overlap_count,skill_gap_count,skill_gap_list,years_exposure_avg,jd_seniority_level,ai_trust_score,verified_skill_count,feature_importances_json,task16_explanation,skill_gap_ratio,seniority_match,trust_weighted_score,college_avg_match_score,audience,student_explanation,officer_explanation,admin_explanation,student_explanation_quality,officer_explanation_quality,admin_explanation_quality
S0038,C001,J006,2,0.51,0.506,2,2,"K8s,SQL",2.8,4,0.72,8,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.9999950000249999,1,0.36719999999999997,0.7203508771929825,student,You're ranked #2 for this role. Strong match based on your skills — these cover 2 required skills. Missing: K8s (required).,"This student is in the top 10% of your college's candidates for this role. AI trust score: 0.72 — proctoring cleared, parsing confidence high. Recommendation is reliable. 2 skill gap identified (K8s). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on K8s before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.506 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.4660713416485476
S0054,C001,J003,1,0.91,0.865,5,0,,0.5,5,0.78,5,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.0,0,0.7098000000000001,0.7203508771929825,student,You're ranked #1 for this role. You are top-ranked for this role; no skill gaps identified.,"This student is in the top 5% of your college's candidates for this role. AI trust score: 0.78 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.865 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.4660713416485476
S0050,C004,J005,1,0.62,0.553,4,0,,2.1,5,0.9,6,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 1.,0.0,0,0.558,0.7308247422680413,student,You're ranked #1 for this role. You are top-ranked for this role; no skill gaps identified.,"This student is in the top 5% of your college's candidates for this role. AI trust score: 0.90 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.553 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.4660713416485476
S0069,C002,J015,1,0.69,0.664,3,2,"AWS,Java",1.9,2,0.81,7,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.6666644444518518,1,0.5589,0.7168421052631578,student,You're ranked #1 for this role. Strong match based on your skills — these cover 3 required skills. Missing: AWS (required).,"This student is in the top 5% of your college's candidates for this role. AI trust score: 0.81 — proctoring cleared, parsing confidence high. Recommendation is reliable. 2 skill gap identified (AWS). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on AWS before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.664 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.4660713416485476
S0098,C001,J009,3,0.56,0.455,4,1,Git,2.9,5,0.97,3,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 3.,0.24999937500156252,0,0.5432,0.7203508771929825,student,You're ranked #3 for this role. Strong match based on your skills — these cover 4 required skills. Missing: Git (required).,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.97 — proctoring cleared, parsing confidence high. Recommendation is reliable. 1 skill gap identified (Git). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Git before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.455 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.5388476888613475,0.38
S0001,C001,J019,5,0.77,0.666,2,3,"Python,Docker,React",3.9,3,0.79,2,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,1.4999925000374998,1,0.6083000000000001,0.7203508771929825,student,You're ranked #5 for this role. Strong match based on your skills — these cover 2 required skills. Missing: Python (required).,"This student is in the top 25% of your college's candidates for this role. AI trust score: 0.79 — proctoring cleared, parsing confidence high. Recommendation is reliable. 3 skill gap identified (Python). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Python before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.666 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.38
S0057,C003,J017,5,0.78,0.722,4,2,"Python,Docker",2.8,3,0.96,5,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.49999875000312505,1,0.7488,0.725934065934066,student,You're ranked #5 for this role. Strong match based on your skills — these cover 4 required skills. Missing: Python (required).,"This student is in the top 25% of your college's candidates for this role. AI trust score: 0.96 — proctoring cleared, parsing confidence high. Recommendation is reliable. 2 skill gap identified (Python). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Python before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.722 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.38
S0030,C004,J010,3,0.81,0.759,3,3,"Docker,K8s,React",3.1,2,0.8,4,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.9999966666777778,1,0.6480000000000001,0.7308247422680413,student,You're ranked #3 for this role. Strong match based on your skills — these cover 3 required skills. Missing: Docker (required). Adding this skill could move you to #1 for this role.,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.80 — proctoring cleared, parsing confidence high. Recommendation is reliable. 3 skill gap identified (Docker). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Docker before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.759 (well calibrated). Rank change if Docker added: #3 -> #1 (Δ score +0.074).",0.932737461597253,0.932737461597253,0.932737461597253
S0023,C001,J016,3,0.56,0.518,5,3,"AWS,SQL,K8s",0.9,2,0.76,6,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 3.,0.5999988000024,1,0.42560000000000003,0.7203508771929825,student,You're ranked #3 for this role. Strong match based on your skills — these cover 5 required skills. Missing: AWS (required). Adding this skill could move you to #2 for this role.,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.76 — proctoring cleared, parsing confidence high. Recommendation is reliable. 3 skill gap identified (AWS). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on AWS before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.518 (well calibrated). Rank change if AWS added: #3 -> #2 (Δ score +0.205).",0.932737461597253,0.932737461597253,0.932737461597253
S0022,C005,J006,1,0.74,0.652,3,1,AWS,3.1,3,0.97,6,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 1.,0.3333322222259259,1,0.7178,0.7295145631067961,student,You're ranked #1 for this role. Strong match based on your skills — these cover 3 required skills. Missing: AWS (required).,"This student is in the top 5% of your college's candidates for this role. AI trust score: 0.97 — proctoring cleared, parsing confidence high. Recommendation is reliable. 1 skill gap identified (AWS). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on AWS before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.652 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.4660713416485476
S0099,C001,J020,2,0.84,0.759,3,0,,0.3,3,0.77,8,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.0,0,0.6468,0.7203508771929825,student,You're ranked #2 for this role. Strong match based on your skills — these cover 3 required skills.,"This student is in the top 10% of your college's candidates for this role. AI trust score: 0.77 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.759 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.4660713416485476
S0018,C003,J006,3,0.68,0.572,4,0,,0.9,1,0.94,7,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 3.,0.0,1,0.6392,0.725934065934066,student,You're ranked #3 for this role. Strong match based on your skills — these cover 4 required skills.,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.94 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.572 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.38
S0013,C001,J020,1,0.81,0.758,2,1,Java,1.4,4,0.89,3,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 1.,0.49999750001249993,0,0.7209000000000001,0.7203508771929825,student,You're ranked #1 for this role. Strong match based on your skills — these cover 2 required skills. Missing: Java (required).,"This student is in the top 5% of your college's candidates for this role. AI trust score: 0.89 — proctoring cleared, parsing confidence high. Recommendation is reliable. 1 skill gap identified (Java). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Java before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.758 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.4660713416485476
